PAYMENT_ID,CART_ID,PAYMENT_TYPE,CARD_NUMBER,EXPIRATION_DATE,CVV,APPROVED_PAYMENT
60e67bbb-2dff-4913-a752-22b17403177a,08411f61-7221-4ce2-8fd5-504f2b58aa56,DEBIT_CARD,8683213125720646,6/2025,127,1
08147d1f-acd8-4f6d-979a-c0e2d2b9d159,593f8a3b-c04c-4fa5-bd2c-b1c01ae376b9,CREDIT_CARD,8856678780190488,5/2025,221,1
98b5a0a7-6ebc-4129-8d48-3885ced4cf75,83285d86-4593-4821-9346-086531d540b9,VOUCHER,4112806958455962,4/2025,849,1
1016dcd1-5f6a-4722-b299-95fd70a2f037,156d7e77-9ca3-46b7-b5a3-86b30dd72edc,DEBIT_CARD,7502065583526708,8/2025,960,0
8d200058-e543-4dd6-a690-705f9134292a,f64136d6-04ab-4d8b-b916-19448478993d,VOUCHER,8398024040680822,12/2025,400,1
8bc64072-b458-4b8f-b30c-1c44b6b086ae,7a49bb4b-59f7-47cb-8be3-e72ee22431fd,DEBIT_CARD,7085296907165888,4/2025,418,1
81fc7636-6106-4cd8-b73a-e14f7582af58,ec5e2e28-e1d9-4fde-b10a-113cd835be47,VOUCHER,9623619986389679,1/2025,269,1
c9355e79-313a-444b-8361-0a5d12f06ee5,02efd39f-a45a-468d-95e5-201afe37701f,DEBIT_CARD,3787091221720847,11/2025,330,1
c3ed5d3b-d702-40ff-a54d-242a647c54d2,a94d2360-6335-4b44-9b02-ca744f20fb14,DEBIT_CARD,8599490990684747,7/2025,651,1
efcfa752-15d7-4e88-9202-2cef8ee733d7,c08073cb-d681-46ed-aabe-c6ce96ffbfe0,CREDIT_CARD,5287775615129590,8/2025,788,0
88147bcf-a577-49d7-8bf5-1cde7a987a29,e9d02011-0725-4388-ab93-b67cdfe4ba45,DEBIT_CARD,6271963653499442,3/2025,984,1
22c24804-0db4-450d-839a-f262d53fff48,64291de4-2bb4-4496-89d9-da08115914b0,CREDIT_CARD,5575188946827619,4/2025,759,1
34de3132-004e-4942-9450-10c22fd40784,e405d74e-d599-43cf-9e1d-14b2f51051fd,VOUCHER,7882253330444139,5/2025,938,1
9db84f25-8bd8-4774-b9e0-96e791b2e926,64237f22-dfe9-4367-aea6-859c843029e7,VOUCHER,5796198524403251,12/2025,921,1
f4ab17d7-65cb-4f50-89ff-9aeea9c82eb1,8649ca9b-e2a8-4503-9f08-6707b6a80b0f,VOUCHER,9904436385520168,8/2025,679,1
cee495cb-5880-4f0e-ba83-d18c6091bfc3,f60dbde8-cd65-4c09-99c7-740374505ece,DEBIT_CARD,7466809718119986,12/2025,481,1
1a5e1719-cce3-474e-8150-e6a4306ce8f8,96884a65-28df-4f89-b02f-94d9020c51db,DEBIT_CARD,9079257692647872,7/2025,144,0
e5b6be99-615f-48d9-88b0-ea9d36b9af6b,023da7db-5f72-4090-a596-7a35421c802a,DEBIT_CARD,7472949953629886,11/2025,132,1
8f9c6da1-1cb8-4b43-84da-4b55dfe6601a,345ee53e-ee67-4ada-b5c3-56280be991a9,CREDIT_CARD,8298544614923002,2/2025,627,1
053c9e4f-6a49-4de3-936b-2efc01d207d3,c9d51943-f5a2-4e8f-87b0-14ec62874b8b,VOUCHER,7193199897367882,6/2025,971,1
c36fa6da-8950-402c-9317-b964c4b555e2,d42d8b49-6abd-43ed-8778-95630bcda397,VOUCHER,2915952955702424,10/2025,534,1
8068af15-253f-47f1-b977-5888acfb2aea,b8ff82ea-6422-4d75-8612-8d20ea637e9b,VOUCHER,1359850390611282,8/2025,610,1
ce1920d6-97dd-4263-a211-c01f721b4b4f,13ba4931-5e70-4eb2-b533-4d7d86b1fff8,CREDIT_CARD,9621447260123694,8/2025,135,1
36fafb79-1e31-4d3f-8a0c-c5e36cea39bf,4273f1a0-ab15-4ea1-b8a0-6f64f8ba7074,VOUCHER,8696769221620175,10/2025,280,1
c4c49a6c-1d84-423e-9259-78951cc978c7,126a7fee-fa21-47ea-847f-b465d9af67af,DEBIT_CARD,4602324179092150,7/2025,365,1
f1266cb7-c539-4303-a067-fa21604f100b,3443fd69-3446-49d9-aab0-35d3fa5b1b69,CREDIT_CARD,4671488577801554,9/2025,768,0
c2eff6ae-eaad-4a97-8928-43aa72319416,016d55b5-b419-4a2d-b935-6d4841bb6a8d,VOUCHER,1072413904765268,6/2025,813,1
ef7abefd-c06a-409c-a5ef-6f068aa5e1cd,9454496d-aa4d-4c23-a438-7480c6baf4a6,CREDIT_CARD,7458269106057130,12/2025,725,1
cbb2cc2c-1eb3-40e7-9853-90085bf6bb1c,a6c5a862-ec29-428e-9551-d8151bf912b4,CREDIT_CARD,8319183269358137,4/2025,121,1
c778e626-1ee2-421a-9ff6-eb17ab247f47,670057c8-bcf8-4e6f-a6b1-725031adaa54,DEBIT_CARD,9813019557938369,4/2025,408,1
aadb0fd0-f0b7-457a-af21-a6500d0aff95,f809b735-a15e-492f-8ef2-68f25465c533,DEBIT_CARD,1484300576331709,1/2025,241,0
68a8017d-3b86-4523-a75b-5867f30beaee,f211b024-3336-4106-a839-5264b0c9af67,CREDIT_CARD,2527059764398681,9/2025,747,1
7879823d-0945-4937-a8b2-f59152a5019d,95db9d43-21bf-4046-8279-5a50e0633d18,DEBIT_CARD,7412889921438904,10/2025,243,1
8e252ee5-8e63-4576-8d5a-c8832109c566,53c16ec7-17fc-4592-af3d-29f7c42966fb,VOUCHER,5756145711428661,6/2025,701,1
55790bc6-aefd-492d-9a0a-6690bc5e6e6f,a1f9df93-07c8-42a1-a8a9-9ceb094259c7,VOUCHER,5397691237746280,4/2025,466,1
5d86d48c-c2fc-40d2-9114-4c36693d3c6e,94b08fdd-9383-4c4c-980b-8074d32b5f7a,VOUCHER,7293294080659226,7/2025,894,1
b5c3e7ab-e398-4edb-a20b-f8ededb0f4be,038ca523-fedb-4d3e-ab62-e45462678d9d,CREDIT_CARD,3951618147156268,8/2025,930,1
cf2b339c-4ff7-494d-b642-1c0b465fda03,53d7f4fc-bf0d-4415-898e-e21f75dfafb2,CREDIT_CARD,1884190963675626,9/2025,921,1
6db8b01a-d825-4e0e-8a06-df2e69e8cfb1,d3811810-35a2-4965-b2ad-bd19fecd8c0c,DEBIT_CARD,3804169169675402,9/2025,682,1
ff9de913-3833-47ca-aa2a-afdf8a651175,398cbd91-bb2e-4cde-964a-acf277a7e8dd,CREDIT_CARD,7312987305212586,12/2025,603,1
790cefd3-2fcf-4013-ae9b-201cc662f5f2,e2c15560-c5aa-4cc9-8d71-a58f1cf244ac,CREDIT_CARD,5418174904326396,4/2025,246,1
c059e606-a9af-40ec-82d7-0abf661722c9,ceab4efb-3f44-4903-a97f-0895f7d349d3,CREDIT_CARD,9709192215648282,2/2025,693,1
4fc03e04-9221-4158-af1e-f1ab7d92f1f8,9c7981ea-e056-42ec-8c0f-3f91dbdf236a,VOUCHER,1918618977036976,7/2025,553,0
661811b8-bfb0-4866-91ed-c2250e8571ac,e289653a-f6ea-4e07-9d26-faa211ed4cf7,CREDIT_CARD,3852258698951798,6/2025,365,1
afbb3ceb-658b-45bb-999d-d783ebedc246,d6bce872-764b-479b-be1a-8d5d4c41fdc0,DEBIT_CARD,4528623515014844,5/2025,298,1
87e3f62f-9dcf-40a1-92f6-44838cc50cde,9c29a5ef-74da-433a-8cc9-57ac6b8b64cb,VOUCHER,4048591317032392,4/2025,990,1
77e1773e-e291-4866-98ce-ec16d74ee078,0373be0d-27e8-4524-9862-60a9e6583f19,DEBIT_CARD,1081431246617128,10/2025,297,1
9a6baa7a-4a99-4e39-a1f9-782be6fca55f,66b89d65-7787-4cd5-ade8-391b3555a90d,DEBIT_CARD,5962524275634373,9/2025,591,1
f0475e4a-7a5a-48e4-99a2-c588bfd76417,b043ac01-d3cf-4e53-9184-9d557be72d22,DEBIT_CARD,2317624352741893,3/2025,623,1
9363018c-503e-4b80-8bd7-be6fd3dbab16,0091e9ed-c175-4310-8cd3-dce931487fb3,DEBIT_CARD,2303652065254632,11/2025,697,1
3c85d3d3-d7d4-47f1-a2a3-e4a8b43713fb,74a3ba80-9a14-4d05-a238-2984f8d4b4a0,DEBIT_CARD,3413477888667256,4/2025,434,1
d11682c2-9fca-4f84-9f7a-07dd553b7bce,052a1fbb-fd29-40e0-8b93-707f22a6b3b2,DEBIT_CARD,3393936498804665,2/2025,923,1
2cc6b8a0-d897-49d5-a020-ee838d3ad3ac,07f931ad-a473-497c-915b-28e0577ae6a4,VOUCHER,1090104720877537,9/2025,811,1
483cfcd8-9d8c-4eb2-abd5-51319db47cb8,9e0e0d1c-770e-4914-80b2-82fd303fdc39,DEBIT_CARD,8574550385540196,12/2025,565,1
1a04a836-2bde-4b53-b0e4-cab396f77699,07ebb8ef-9e5f-45bc-94b9-01048a0f686a,CREDIT_CARD,4363840206955470,7/2025,434,1
6fc60972-6ffc-4c2b-b389-11ed7d4f0e6c,5355d303-7977-4250-a27e-8dee131ff7f7,DEBIT_CARD,8113406890901148,8/2025,706,1
62c47878-b80c-4cc8-b302-ba1e837b92dc,953d11ef-043a-471d-8eee-beba0fbc7712,CREDIT_CARD,4900118275827246,7/2025,483,1
b87d2c8e-3b69-4828-97cd-1827b2701fcf,b00aefe4-b36c-4e45-a823-fab33ffbeaea,DEBIT_CARD,3659087819067150,5/2025,712,1
a5123495-07b1-4bb7-8734-f33ade6c6a87,7cac038e-99fe-44e4-a5da-226c15bc4957,VOUCHER,2257797978803432,6/2025,856,1
fca1f898-219c-41eb-9931-ccfe193dabf2,5215f1e3-4963-4f52-a9e6-40fb4063d898,DEBIT_CARD,9150005800315126,7/2025,189,1
eba3327a-3f61-43f7-95f9-a66336c8f17b,fbc7129e-eb9e-4c29-9197-ce5e43c4f4b0,VOUCHER,1889053839879126,7/2025,937,1
5e667e76-0c1f-4ac1-99aa-f8dbe4fa0fcb,2a9cd7e0-0746-4eca-b8b4-36ca50d32430,CREDIT_CARD,4023328763030088,6/2025,999,1
ac19b296-c9d1-405f-8879-7ee8e8004c3d,168e301e-5af0-4c01-9e38-5613f22157aa,CREDIT_CARD,6092125590674282,3/2025,666,1
175f361d-feea-47a3-ac02-542b5edd46b9,2883711b-1c68-45b9-b012-ad063a42871b,DEBIT_CARD,7517159261474028,7/2025,978,1
6b8f3c69-9d11-4265-bd55-d6652b8d6571,19bb943c-81d7-4c59-a560-c001afca8cb9,CREDIT_CARD,8847189634938016,11/2025,566,1
78761085-7054-4e84-9750-5727bb1bf432,a8c686cc-ecdd-49f7-9432-2af37d2374d5,VOUCHER,4813749182326808,7/2025,844,1
807faa1d-a821-4c0c-a887-41fa3f9dcfae,73da3c3f-b0e7-49d7-af29-1deaeb77e27b,CREDIT_CARD,6649743143167809,4/2025,605,1
f637323e-0f8a-46f7-ba3e-83663859e981,3efa17fb-7783-4d9f-a6d9-ce6688e677a0,CREDIT_CARD,7055108272931773,10/2025,323,0
71c07b57-1963-4dfb-9b2b-e6484bac2445,1ccb9231-3640-4762-969a-2d833a9081e1,CREDIT_CARD,3798060619783615,11/2025,273,1
87d5dc66-9641-45d1-b1b4-e2f6580afe46,3b2879a2-c9c7-4a6b-9071-2d0cb48898cd,VOUCHER,8875121374562144,5/2025,931,1
a29e0b5c-ff37-467f-aa95-a36c001525ca,1b90f1d4-636d-4e0d-892b-6667f882b209,VOUCHER,1697910825437551,3/2025,713,1
0a6a873e-00dd-4dcc-a196-776baab1c1d7,bef2813e-5d75-4a2d-812d-ad7dae56da0d,VOUCHER,6840087674986534,5/2025,623,0
3ed7faca-8bdf-4589-8d31-a589d676874a,e80dcb75-7982-4a06-a889-0c566b3151d8,CREDIT_CARD,5346564549807601,12/2025,696,1
8ce62e48-dad0-4596-91fc-7d7e26a3fa22,34e3a073-a829-4793-beaa-403b69d4a457,DEBIT_CARD,8155828371711045,7/2025,791,1
ac5b9c55-7b88-4768-90d5-56f8546428d0,1d7f52f8-0a04-4492-b8da-d9d072574b70,VOUCHER,5090982973676499,4/2025,812,1
a57fbfba-4f5e-4017-a5f1-98b47e59fa7d,acefab49-725e-4d9b-9dc7-bbce2b1c71a4,VOUCHER,3763286716843938,9/2025,818,1
77dc5f37-b7eb-49c0-98c6-23ebf9f4bcb3,af34d85b-f3c2-4d95-af4d-94fbd557d202,DEBIT_CARD,1443724757232002,9/2025,748,1
a692cb68-be63-43a2-b335-f1925b41c125,9dc70310-81d4-40d7-9212-a8adc660feda,VOUCHER,3476992185837364,11/2025,200,1
1d41d2c2-2358-4ac1-89e9-26ed12fa83e5,19c7cd0d-c8e6-485f-8cb4-b1ed9a2160d3,CREDIT_CARD,2162638153912900,5/2025,358,1
8d725d77-faaf-4f80-8d05-916f8cdf7fef,b9337db7-82d2-4976-9af9-ab84c480d4c8,DEBIT_CARD,8965445796714040,11/2025,393,1
46743e3f-9a2d-4421-b86f-f1c37717aab1,c2361d5f-11af-4eb3-a0b4-59d10b5df7d3,DEBIT_CARD,2942152104952553,8/2025,929,0
044977e1-01a9-4739-a2a3-2f04eb0fb631,e3a7a5b3-96bd-4014-98f4-56325fb93fdb,VOUCHER,1147141545339878,10/2025,543,1
c16c0f4e-feef-48aa-99ec-cd97b05a520b,d2ccfcaa-cbd0-4a6d-82e4-aecb23cd50d4,VOUCHER,5526182973259502,3/2025,355,1
f836dbb1-1a01-4768-a207-2581832b3023,c321aca3-f8af-4bae-a6ac-9d3dee1cdde4,DEBIT_CARD,6109682793452258,4/2025,303,1
28f2e235-8585-4d9e-9911-423703caedda,2df58b69-2e93-42b8-b673-30ddfe424604,VOUCHER,4646165179767485,1/2025,140,1
a62f3bb4-86cb-4b61-9889-7b1f85132d58,49fa55d5-ee90-4c39-bb79-1faf39ea4f15,VOUCHER,5377825601124294,12/2025,122,1
18b33fce-dd1a-4093-8f45-0d0db1b4c191,a586c277-6f1d-4e67-b278-d57ba7850741,VOUCHER,3168168693177030,6/2025,332,0
f900628a-a3f3-4c1e-9a6c-21832767e72e,6d51ed58-e1f8-4871-8d28-62126796e90f,CREDIT_CARD,4029911312692644,10/2025,605,0
