LOCATION_ID,SESSION_ID,STREET_NAME,STREET_NUMBER,COMPLEMENT,POSTAL_CODE,CITY,STATE,COUNTRY
af547714-1b1d-4c4d-946f-cd4d59663bf9,294f2ee0-211f-4038-b743-ea8061df551d,Rua Samara Gomes Goibyrn,630,Apartamento 5,15078736,Sao Paulo,Sao Paulo,Brasil
06498bf8-9ca3-4566-bc5f-9f6b0d5c5e1e,498ebd93-c09a-4449-8175-7858334c32df,Avenida Anne Meire de Alcântara Pumopuan,735,Casa 3,71377143,Guarulhos,Sao Paulo,Brasil
970b1d20-e9da-4103-8a86-32e208645f74,d20a8b25-b281-4550-8b96-e99d92c08b02,Avenida Filipe Laerte de Palhares Eyman Júnior,947,Casa 3,41712627,Guarulhos,Sao Paulo,Brasil
18737f9f-c438-4fd8-a74c-7bc51ff48960,0e08ac65-049e-42cf-8e3b-02937b4f0075,Avenida Genir de Viana,222,Apartamento 8,27560840,Sao Paulo,Sao Paulo,Brasil
211ac90c-0747-4a5d-b234-31ebbfbd33fc,bb74bc17-be27-4dcd-9f30-e90aaeab6d0e,Travessa Davi Washington Torres Júnior,421,Casa 6,68823294,Osasco,Sao Paulo,Brasil
3c98c24d-b325-4aee-95ee-4eddfc54bf07,cb7d150e-b6d2-400f-af6b-500e02dd5154,Travessa Renato Davi do Prado Júnior,922,Casa 10,22893456,Osasco,Sao Paulo,Brasil
35304eeb-0c06-4897-8c29-8ce8c5d4ea1a,50411d1f-2ba0-4e0a-be68-250751c34eaa,Travessa Wesley Everaldo da Silva,687,Apartamento 9,46671874,Sao Paulo,Sao Paulo,Brasil
33c6f3fa-429d-4822-8f99-20b0ce298d9b,bd5a113d-0760-4fa9-a923-a7403c570dda,Rua Chico Jangada,556,Casa 5,76618445,Osasco,Sao Paulo,Brasil
4440a3d4-edf7-4926-9c15-1ec91ac067c1,a16bf1df-4e73-488b-9b66-f2c17aedc8b5,Travessa Plínio Hamilton Sanches de Pereira,211,Apartamento 3,93331629,Guarulhos,Sao Paulo,Brasil
2a54acd5-a2f9-49bd-8098-78aae3462c82,cf3cf69d-42e1-4d86-9f9c-e2c173dc606b,Travessa Lina Mariana Trevisan,793,Casa 9,66386718,Guarulhos,Sao Paulo,Brasil
2d07315a-f8b9-42df-a48b-49abea6bd10c,97ea751d-f9b9-4ff1-88da-cb4d57c9dc00,Rua Teresa Tânia da Silva,282,Apartamento 9,79791407,Guarulhos,Sao Paulo,Brasil
e0cd2a40-f03b-41fd-8655-07893124a7ae,86e6af60-e9da-4e13-ab4f-caf0d7a6c103,Avenida Jackson Diogo de Alencar Júnior,979,Casa 5,90532750,Sao Paulo,Sao Paulo,Brasil
a585e09e-abd9-4865-b917-9d00049f7347,1e4bcac0-f412-4c90-8e37-633d17c521e7,Rua Otto Ramon Omavi de Torquato,86,Apartamento 7,57055530,Sao Paulo,Sao Paulo,Brasil
4ee1b706-a409-4465-8c34-09e84c703ba8,ef29da3b-acbf-4abe-985c-4568225c5cf1,Rua Luzimara Quênia de Pimentel,788,Casa 7,65865528,Sao Paulo,Sao Paulo,Brasil
5919df8c-0bc8-452c-94cd-c005741020a5,f3b71530-8af7-4d0c-b198-637f826872f3,Travessa Frederico Rodolfo de Cardoso,49,Apartamento 9,26442729,Osasco,Sao Paulo,Brasil
32ee2105-d0c6-4b04-ac21-9203f6bdcee0,fba10727-a4cd-431c-98c4-5e3d77f4a173,Travessa Paulínia Luzimara Estrada,514,Apartamento 6,43248759,Sao Paulo,Sao Paulo,Brasil
7aca8791-ba21-45d3-800b-e52acb4a6f8e,1e026e4e-5713-48d2-9f44-4a7cf80f9fe9,Avenida Violeta Olívia de Souza Vebião Góis,324,Casa 1,35426991,Guarulhos,Sao Paulo,Brasil
bb31f0b3-0f31-4bb3-88cb-1c5eb41cd4bc,ea120985-f0a8-471a-a56a-eeaec0b4c020,Avenida Domingos Júlio de Amorim,366,Casa 3,71374135,Osasco,Sao Paulo,Brasil
5f18ca93-12da-4e2a-a8f3-6db560ad03b1,8522ef88-946d-4c1e-a8c8-584792643704,Avenida Nilton Isaías de Sampaio Ozvomauã,139,Apartamento 6,26249139,Osasco,Sao Paulo,Brasil
3cb1c05f-0576-49d8-b820-a3b3a60bef27,b8bcb452-32d6-4a1e-ba6a-6eac014bd9ef,Avenida Fabíola de Vargas Vaz,542,Apartamento 4,87947307,Sao Paulo,Sao Paulo,Brasil
050e669d-7969-44ee-a5e4-f2514929095e,a708a613-260b-4bf8-b2f2-79d2ea12046b,Rua Rosa Celina de Pereira do Piauí,112,Casa 10,20947256,Guarulhos,Sao Paulo,Brasil
4dc30641-6b0e-460b-8819-724a42775b0d,4b273363-5462-409a-8328-0b5b2212be10,Rua Frederico Jason de Santana Ysis Branco,307,Apartamento 8,40109778,Guarulhos,Sao Paulo,Brasil
d9283ddc-e96f-40c1-b93c-07dd8bf8e5ee,4aa5e6c4-2b4c-4d37-9393-f2af673172fa,Avenida Celeste Rosa Rodrigues,475,Casa 8,13445912,Osasco,Sao Paulo,Brasil
e54f03d8-4090-4741-b84f-f8bd16f8baff,9a5bbd9a-4696-4a8f-9029-e268613b3cba,Travessa Evelyn da Silva,224,Apartamento 8,40621560,Osasco,Sao Paulo,Brasil
99a46dda-e32e-43da-872d-5e9765e60ee6,3d09b989-e048-47a9-a916-5b2d743da886,Travessa Carla Graziele Tagobi Mercado,311,Apartamento 8,99007449,Sao Paulo,Sao Paulo,Brasil
6527c6f0-3c12-40b5-889c-7de9e10804a9,5694394b-8d8c-4eeb-9520-2cca6c96619b,Travessa Décio Punirio,350,Casa 3,71961662,Sao Paulo,Sao Paulo,Brasil
a94dff6f-caf4-41ea-8cdf-a985c02955ed,1b3fc9ad-8f9a-45fb-8022-b8aba611683f,Travessa Manoel Gutierrez,500,Apartamento 6,78414453,Guarulhos,Sao Paulo,Brasil
34338990-5162-460f-8518-33cd07f31997,af84e3bc-ca7c-4785-93bd-029d24d6b305,Travessa Daniel Mineiro Seixas Júnior,211,Casa 1,11249340,Osasco,Sao Paulo,Brasil
3d14e9a5-6298-4170-8293-0a2df4d2dd71,caea6ab4-927e-48f4-bb81-36c1ae6c18aa,Travessa Igor Klein Branco,548,Apartamento 10,25783072,Guarulhos,Sao Paulo,Brasil
1ad53ecd-cec6-44eb-920e-f9b5390a73ca,2dfb7ae7-9fe2-46b0-8f21-bf79b131fe0a,Travessa Ricardo Buarque,569,Apartamento 6,86742211,Osasco,Sao Paulo,Brasil
e56631d9-6193-422b-8ad7-56533eded553,c41f89fe-9d9f-4a68-8e93-1fd49043e1f6,Rua Marco Fábio Trevisan da Silva Júnior,442,Casa 10,27353900,Osasco,Sao Paulo,Brasil
27ca01ac-c6da-4bda-a140-c4b7180115ba,b4ecf15c-cf13-45e3-8294-96f2f42b9e87,Avenida Jaqueline Sandra de Barbosa Deunman,727,Casa 9,18724365,Guarulhos,Sao Paulo,Brasil
3585fcf7-479d-4a66-8f39-81b6ee1bf82d,dec4127f-3b92-4f87-882c-b1e7b011c629,Rua José Nicolas de Fonseca Weiss,402,Apartamento 2,61378299,Guarulhos,Sao Paulo,Brasil
50e41468-d292-449a-a2e1-969f45506b83,341a8cb6-4f8f-4b95-af47-518da3d8c6f1,Avenida Simone dos Santos Oevic,898,Casa 10,51717162,Sao Paulo,Sao Paulo,Brasil
f438f02c-395e-4dbd-9450-cd175c69d1d3,71f9e8a2-2833-4e09-bbe5-b522552b711e,Travessa Orlando da Encarnação Júnior,628,Apartamento 10,33456155,Guarulhos,Sao Paulo,Brasil
68c81a17-54ca-42e5-a946-fe6b2b946063,00f3cfa2-37ea-4dc8-a94b-ff5b1a692550,Rua Celeste da Paz,90,Apartamento 2,63580551,Osasco,Sao Paulo,Brasil
fd7344ea-26e3-4d6b-8088-acc5a7948a16,54456989-4eda-42eb-851f-e31e7bb9138f,Travessa Michele Olga do Espírito Santo de Arantes,599,Casa 6,44624231,Sao Paulo,Sao Paulo,Brasil
d531ac68-101d-44f8-b209-88fe81a4c4e6,5ae27ecc-d5c5-480c-9262-027e10449db4,Avenida Severino Pires Ganaa Urntruman Neto,456,Casa 4,71529654,Sao Paulo,Sao Paulo,Brasil
1201df30-9126-4b6e-878b-4197c6d7b39d,e5905005-2214-460c-9782-ae0380bc0ddd,Avenida Charles Borba Júnior,69,Apartamento 10,25315168,Osasco,Sao Paulo,Brasil
54192ae7-f5e1-4a46-8171-e5cf7c32e265,f4576d80-f784-482f-a1fc-d1a87b07ec6a,Avenida Karina de Carvalho da Graça,657,Apartamento 2,96374102,Osasco,Sao Paulo,Brasil
c8f6fbd0-406f-47d2-b60e-f0ee405f979e,b34a499e-dc4b-4ec5-9720-a8cae39e4ead,Avenida Helena Rebeca Osolcizão,498,Casa 10,38710829,Osasco,Sao Paulo,Brasil
8364cb95-3cb8-45df-899f-9eb35cc2608f,79e1b068-cde3-43c0-85b6-43697b4f16ca,Rua Hércules Portugal,206,Apartamento 1,80340679,Osasco,Sao Paulo,Brasil
c619ac93-ca98-46e8-8a56-21841d955ecd,1dd69a69-be79-4e1a-b8c6-b1f254a375da,Avenida Luiz de Figueira Ege,753,Casa 2,89455458,Sao Paulo,Sao Paulo,Brasil
24618bac-a828-4ad5-9d4a-320abb3bfa46,bf28e4b5-6f3a-4b46-ad7e-8743fe4b8f86,Avenida Demilson Izhos Terceiro,225,Casa 8,51016923,Osasco,Sao Paulo,Brasil
548df4ea-fd39-469b-83ad-f824e0e9b46a,e4305cb6-8b82-47dd-be3e-aa04b2f99557,Rua Rodrigo Dolo,646,Casa 2,64544483,Sao Paulo,Sao Paulo,Brasil
9d1d3808-f6bb-4dab-b0ac-5735068c45a4,318da86f-aa16-42dd-96bc-5c5f7a2c8ca4,Avenida Alan da Conceição de Bezerra,486,Casa 1,88717512,Sao Paulo,Sao Paulo,Brasil
93ed3367-588e-41b0-baeb-11c6dda00798,9644d461-f860-49e5-bf0f-3f969e9507e0,Avenida Susan de Leão Ulyman,914,Apartamento 7,78556109,Sao Paulo,Sao Paulo,Brasil
82d68cea-078b-468f-b93f-953633a6497f,6f159db4-2d74-4018-8228-4bd38e3ebe4d,Travessa Ísis Tábata dos Santos,300,Apartamento 4,55172420,Sao Paulo,Sao Paulo,Brasil
2f20208d-c4e5-4d7f-b040-ca0d8b3b509b,d10f9b27-fa31-4b9a-8470-327aff9f6b6c,Avenida Gislaine da Silva Riwa,890,Apartamento 9,61562410,Sao Paulo,Sao Paulo,Brasil
3a2eee1a-f72e-4408-b2c1-dc1b22e398bc,817d0c6a-314c-4b3d-8986-bbeac1cef1bb,Rua Roberto Mendes,368,Casa 3,81307126,Osasco,Sao Paulo,Brasil
2493ada0-58f1-461e-aedb-b982c6be1ecb,bad96043-7b45-4657-812b-1f108f1d0c4e,Rua Lúcia de Osório,423,Casa 9,84097973,Guarulhos,Sao Paulo,Brasil
059dda05-4d87-4cfd-9198-a94b9b506747,904952a6-91c0-4b03-b2a6-fb2d8ba985a0,Travessa Fred Fernando das Neves,857,Apartamento 4,59155715,Osasco,Sao Paulo,Brasil
f20a9ffe-f81f-4669-891b-1909058e922a,705e044f-0959-4fd8-89c4-8ecf14537fdd,Travessa Ivan Rodolfo Souto de França,408,Apartamento 2,12130353,Guarulhos,Sao Paulo,Brasil
168fc8df-d056-4a62-a23b-040fef5facc5,60344d13-adba-4a35-b7c7-ed57c9df770e,Rua Xavier da Paz de Osório,189,Apartamento 10,31260661,Sao Paulo,Sao Paulo,Brasil
e6771842-c28e-44d9-9dcd-0fee171beb50,3a5a3ca4-2a16-42b6-8178-92d2bc002fe3,Rua Marina Rernoer de Ferreira,513,Apartamento 9,98863179,Guarulhos,Sao Paulo,Brasil
d6350ab9-f4d8-4afb-b300-34d097c254a8,e923eb95-1482-46ff-b615-58030b44e6da,Rua Plínio Oarnmo Soji,597,Casa 7,29443796,Sao Paulo,Sao Paulo,Brasil
36ea104b-a328-462a-b89e-7997712b6b5a,b4e72d0f-979f-4d46-8180-781bdd9a0aef,Avenida Tainara do Rio Shobi,695,Casa 10,35116814,Sao Paulo,Sao Paulo,Brasil
dec15232-bb7b-4ff3-ad8b-6a3260841835,b116bbc5-b36e-4cf9-8406-66a41f2eda73,Travessa Guilherme dos Santos,776,Casa 2,43246285,Sao Paulo,Sao Paulo,Brasil
60184872-5b25-4155-9360-d923d3c16648,cf598c0f-cc57-47c4-b9bd-57efddcda8d5,Avenida Moisés Chico Emivic,462,Casa 10,25611616,Sao Paulo,Sao Paulo,Brasil
292adddf-1339-40a3-a557-cc59ed7fad9a,05af9b07-8ff8-4ff8-956d-592a95f6774b,Rua Verônica Teresa Fega,414,Apartamento 10,84175759,Guarulhos,Sao Paulo,Brasil
58cefac3-4885-4e50-9f41-061277adbada,f3a9d800-9af5-45b4-946b-85d3e8490a71,Rua Anna de Leão Nunes do Nascimento,928,Apartamento 3,80331669,Guarulhos,Sao Paulo,Brasil
98e3ca7f-31ea-428d-b746-a6d73feddcbc,f17aaedc-f5b8-411e-a528-463b9ba373c5,Rua Cecília Ivunimchi,778,Casa 5,33982281,Guarulhos,Sao Paulo,Brasil
99b9c105-f022-4f9a-a07c-50430e3892ed,99a0db0d-3fc6-4708-986a-dac11101504b,Travessa Mariana Heloísa de Osório Puronu,409,Casa 7,58949970,Osasco,Sao Paulo,Brasil
683a9420-62c3-4726-9d00-a469872daf18,4b4f13ca-fcdd-4add-be95-27e95b0c2744,Rua Yasmin de Pinheiro da Silva Supuwogu,562,Apartamento 7,33478839,Osasco,Sao Paulo,Brasil
c3129756-81aa-4216-a0ce-5aa33d9e46f4,7f5e784f-2905-4072-aaea-709b32805266,Travessa Zara de Alves,545,Casa 5,58097416,Osasco,Sao Paulo,Brasil
1c25afef-5837-4bb6-a242-0efb1058c25b,b774855c-21c0-42c1-b38e-c3e906faf210,Rua Gustavo Marciano do Rio,965,Apartamento 7,54749482,Osasco,Sao Paulo,Brasil
b9a5f26d-2696-4756-af8a-f87e4b289cba,a11b2eee-ba0d-49e2-b602-9ef10dd0a583,Avenida Otto Cléber da Silva Lopes,505,Casa 1,18567678,Guarulhos,Sao Paulo,Brasil
a4b111e5-16dc-4f5e-b535-c64a7162455f,c1e79bc4-f974-4509-95e8-3d00737b040a,Avenida Elizabete do Vale,896,Apartamento 1,94237357,Osasco,Sao Paulo,Brasil
653327a6-37a0-4a9a-8b48-e495609f4e66,1f2d3334-4d72-4f75-91f2-89d0d9d00ad7,Avenida Raul de Noronha,874,Apartamento 3,13686437,Osasco,Sao Paulo,Brasil
8cb9de57-9e76-4833-a10f-be98cefec912,1ac161ba-5b97-47af-b095-1b84fee2dc4a,Travessa Eliomar de Paula Coaer,126,Casa 7,51464886,Guarulhos,Sao Paulo,Brasil
22083c80-6139-4566-8f90-76219f9e0c79,c430f24a-88ee-4c33-9db1-ddc326e2af75,Avenida Leonardo Usom Groman,92,Casa 10,13129944,Sao Paulo,Sao Paulo,Brasil
